Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS
ENTRE RIOS,Diamante,Aldea Spatzenkutter,0,0,0,0,0,0,0,45
ENTRE RIOS,Diamante,Aldea Valle María,0,0,0,85,0,0,224,26
ENTRE RIOS,Diamante,Colonia Ensayo,0,0,0,0,0,0,0,10
ENTRE RIOS,Diamante,Diamante,1694,1130,0,0,0,0,0,390
ENTRE RIOS,Diamante,General Alvear,0,0,0,0,0,0,0,17
ENTRE RIOS,Diamante,General Ramírez,455,2419,0,0,1,0,0,92
ENTRE RIOS,Diamante,OTROS,0,0,0,0,0,0,0,124
ENTRE RIOS,Diamante,Villa Libertador San Martín,472,0,0,0,1,0,0,442
ENTRE RIOS,Diamante,Strobel,0,100,0,0,0,0,0,0
ENTRE RIOS,Diamante,Estación Camps,0,0,0,0,0,0,0,31
ENTRE RIOS,Diamante,General Racedo,0,0,0,0,0,0,0,15
ENTRE RIOS,Federación,Chajarí,537,5927,0,5356,0,0,0,100
ENTRE RIOS,Federación,Colonia Alemana,0,0,0,0,0,0,0,45
ENTRE RIOS,Federación,Colonia Ensanche Sauce,0,0,0,0,0,0,0,28
ENTRE RIOS,Federación,Colonia La Argentina,0,0,0,0,0,0,0,46
ENTRE RIOS,Federación,Colonia Peña,0,0,0,0,0,0,0,23
ENTRE RIOS,Federación,Colonia Santa María,0,0,0,0,0,0,0,16
ENTRE RIOS,Federación,Federación,971,0,0,1,0,0,0,41
ENTRE RIOS,Federación,Los Conquistadores,0,131,0,0,0,0,0,422
ENTRE RIOS,Federación,San Jaime de la Frontera,0,6,0,0,0,0,0,6
ENTRE RIOS,Federación,San Pedro,0,0,0,275,0,0,0,35
ENTRE RIOS,Federación,Santa Ana,0,1,0,418,0,0,0,16
ENTRE RIOS,Federación,Villa del Rosario,0,4,0,644,0,0,0,100
ENTRE RIOS,Federación,San Ramón,0,0,0,0,0,0,0,47
ENTRE RIOS,Federal,Conscripto Bernardi,0,0,0,0,0,0,0,113
ENTRE RIOS,Federal,El Cimarrón,0,0,0,0,0,0,0,38
ENTRE RIOS,Federal,Federal,369,0,0,1,1100,0,0,251
ENTRE RIOS,Federal,Nueva Vizcaya,0,0,0,0,0,0,0,20
ENTRE RIOS,Federal,Sauce de Luna,0,0,0,3,0,1,0,565
ENTRE RIOS,Feliciano,San José de Feliciano,0,0,0,0,0,2,0,703
ENTRE RIOS,Feliciano,San Víctor,0,0,0,0,0,0,0,18
ENTRE RIOS,Gualeguay,General Galarza,2,0,0,0,0,0,0,606
ENTRE RIOS,Gualeguay,Gualeguay,3787,4157,0,6,753,1,0,1354
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,0,188,0,0,0,1,0,0
ENTRE RIOS,Gualeguaychú,Aldea San Juan,0,0,0,0,0,0,0,19
ENTRE RIOS,Gualeguaychú,Faustino M. Parera,1,0,0,0,0,0,0,0
ENTRE RIOS,Gualeguaychú,Gilbert,0,63,0,0,0,0,0,0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,3814,12565,1,9145,1,0,0,2109
ENTRE RIOS,Gualeguaychú,Larroque,183,0,0,385,0,0,0,487
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,0,1281,0,1,0,0,0,0
ENTRE RIOS,Gualeguaychú,Urdinarrain,729,1221,0,0,0,0,0,0
ENTRE RIOS,Gualeguaychú,Enrique Carbó,0,0,0,0,0,0,0,27
ENTRE RIOS,Islas del Ibicuy,Ceibas,0,0,0,0,0,0,0,48
ENTRE RIOS,Islas del Ibicuy,Ibicuy,0,742,0,135,0,0,0,25
ENTRE RIOS,Islas del Ibicuy,Médanos,0,0,0,0,0,0,0,38
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,0,92,0,0,0,0,0,0
ENTRE RIOS,La Paz,Bovril,0,0,0,988,0,0,0,5
ENTRE RIOS,La Paz,La Paz,826,2304,0,3358,0,0,0,799
ENTRE RIOS,La Paz,Piedras Blancas,0,78,0,1,0,0,0,4
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),0,0,0,207,0,1,0,145
ENTRE RIOS,La Paz,San Gustavo,0,0,0,32,0,0,0,189
ENTRE RIOS,La Paz,Santa Elena,1133,266,0,0,0,0,0,437
ENTRE RIOS,La Paz,Colonia Avigdor,0,0,0,0,0,0,0,68
ENTRE RIOS,La Paz,El Solar,0,0,0,0,0,0,0,22
ENTRE RIOS,Nogoyá,Aranguren,0,322,0,0,0,1,0,93
ENTRE RIOS,Nogoyá,Betbeder,0,0,0,0,0,0,0,20
ENTRE RIOS,Nogoyá,Don Cristóbal,0,0,0,0,0,0,0,71
ENTRE RIOS,Nogoyá,Febré,0,0,0,0,0,0,0,4
ENTRE RIOS,Nogoyá,Hernández,107,0,0,0,0,1,0,125
ENTRE RIOS,Nogoyá,Lucas González,335,0,0,0,1,0,0,197
ENTRE RIOS,Nogoyá,Nogoyá,1036,0,0,0,697,0,0,716
ENTRE RIOS,Nogoyá,OTROS,0,0,0,0,0,0,0,13
ENTRE RIOS,Nogoyá,XX de Setiembre,0,0,0,0,0,0,0,41
ENTRE RIOS,OTROS,OTROS,0,0,0,0,7169,0,0,0
ENTRE RIOS,Paraná,Cerrito,141,950,0,0,0,1,0,94
ENTRE RIOS,Paraná,Colonia Avellaneda,291,0,0,0,0,0,0,58
ENTRE RIOS,Paraná,Crespo,552,4873,0,1028,0,0,0,94
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,0,0,0,0,0,0,0,118
ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,0,0,0,18
ENTRE RIOS,Paraná,Hasenkamp,0,848,0,2,9,1,0,224
ENTRE RIOS,Paraná,Hernandarias,0,366,0,0,0,0,0,25
ENTRE RIOS,Paraná,La Picada,7,0,0,1,0,0,0,0
ENTRE RIOS,Paraná,Las Tunas,0,0,0,0,0,0,0,54
ENTRE RIOS,Paraná,María Grande,0,1486,1,419,138,0,0,239
ENTRE RIOS,Paraná,Oro Verde,268,1,0,0,0,0,0,60
ENTRE RIOS,Paraná,OTROS,0,0,0,0,0,0,0,13
ENTRE RIOS,Paraná,Paraná,2764,84187,13,10137,7,1,0,1204
ENTRE RIOS,Paraná,San Benito,99,1254,0,0,0,0,0,184
ENTRE RIOS,Paraná,Seguí,1,498,0,0,0,1,0,292
ENTRE RIOS,Paraná,Tabossi,0,311,0,54,0,0,0,128
ENTRE RIOS,Paraná,Viale,724,295,0,136,0,0,0,801
ENTRE RIOS,Paraná,Villa Urquiza,1,0,0,0,0,0,0,0
ENTRE RIOS,Paraná,Pueblo Brugo,0,0,0,0,0,0,0,45
ENTRE RIOS,Paraná,Aldea María Luisa,0,0,0,0,0,0,0,8
ENTRE RIOS,Paraná,Aldea San Rafael,0,0,0,0,0,0,0,9
ENTRE RIOS,Paraná,El Palenque,0,0,0,0,0,0,0,5
ENTRE RIOS,Paraná,El Pingo,0,0,0,0,1,0,0,50
ENTRE RIOS,Paraná,Sauce Montrull,0,0,0,0,0,0,0,71
ENTRE RIOS,San Salvador,General Campos,1,0,0,35,37,1,0,188
ENTRE RIOS,San Salvador,San Salvador,310,0,0,1247,259,0,0,286
ENTRE RIOS,Tala,Durazno,6,0,0,0,0,0,0,44
ENTRE RIOS,Tala,Gobernador Echagüe,0,0,0,0,0,0,0,8
ENTRE RIOS,Tala,Gobernador Mansilla,0,0,0,0,0,0,0,75
ENTRE RIOS,Tala,Gobernador Solá,0,0,0,0,0,0,0,11
ENTRE RIOS,Tala,Maciá,0,209,0,0,0,0,0,41
ENTRE RIOS,Tala,Rosario del Tala,1020,0,0,452,0,0,0,0
ENTRE RIOS,Tala,Las Guachas,0,0,0,0,0,0,0,3
ENTRE RIOS,Uruguay,1º de Mayo,0,0,0,0,0,0,0,139
ENTRE RIOS,Uruguay,Basavilbaso,536,0,0,1316,0,0,0,353
ENTRE RIOS,Uruguay,Caseros,68,0,0,707,6,1,0,62
ENTRE RIOS,Uruguay,Colonia Elía,0,0,0,14,0,0,0,157
ENTRE RIOS,Uruguay,Concepción del Uruguay,4714,9353,5,9886,0,0,0,1743
ENTRE RIOS,Uruguay,Herrera,92,0,0,0,0,0,0,120
ENTRE RIOS,Uruguay,Líbaros,0,0,0,0,0,0,0,41
ENTRE RIOS,Uruguay,Pronunciamiento,0,0,0,0,0,0,0,175
ENTRE RIOS,Uruguay,Rocamora,0,0,0,0,0,0,0,60
ENTRE RIOS,Uruguay,Santa Anita,0,0,0,305,0,0,0,62
ENTRE RIOS,Uruguay,Villa Mantero,32,0,0,196,0,1,0,38
ENTRE RIOS,Uruguay,Villa San Justo,0,0,0,455,0,0,0,96
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),0,0,0,0,0,0,0,56
ENTRE RIOS,Uruguay,Las Moscas,0,0,0,7,0,0,0,46
ENTRE RIOS,Uruguay,Estancia San Pedro,0,0,0,0,0,0,0,6
ENTRE RIOS,Victoria,Molino Doll,0,0,0,0,0,0,0,10
ENTRE RIOS,Victoria,Rincón de Nogoyá,0,0,0,0,0,0,0,19
ENTRE RIOS,Victoria,Victoria,2487,10056,0,2327,0,0,0,352
ENTRE RIOS,Villaguay,Estación Raíces,21,0,0,0,0,0,0,5
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,0,0,0,0,0,0,0,44
ENTRE RIOS,Villaguay,Jubileo,0,0,0,126,35,0,0,0
ENTRE RIOS,Villaguay,Villa Clara,58,0,0,290,0,1,0,68
ENTRE RIOS,Villaguay,Villa Domínguez,0,0,0,230,0,0,0,114
ENTRE RIOS,Villaguay,Villaguay,967,0,0,3349,1,0,0,1266
ENTRE RIOS,Villaguay,Paso de la Laguna,0,0,0,8,0,0,0,39
FORMOSA,Bermejo,Fortín Soledad,0,0,0,0,0,0,0,8
FORMOSA,Bermejo,La Rinconada,0,0,0,0,0,0,0,8
FORMOSA,Bermejo,Laguna Yema,0,0,0,0,0,2,0,76
FORMOSA,Bermejo,Lamadrid,0,0,0,0,0,0,0,7
FORMOSA,Bermejo,Los Chiriguanos,0,0,0,0,0,0,0,41
FORMOSA,Bermejo,Pozo de Maza,0,0,0,0,0,1,0,17
FORMOSA,Bermejo,Pozo del Mortero,0,0,0,0,0,0,0,13
FORMOSA,Bermejo,Vaca Perdida,0,0,0,0,0,0,0,5
FORMOSA,Bermejo,Guadalcazar,0,0,0,0,0,0,0,9
FORMOSA,Formosa,Colonia Pastoril,0,0,0,0,0,0,0,78
FORMOSA,Formosa,Formosa,5892,18440,0,11869,10,5,0,7658
FORMOSA,Formosa,Gran Guardia,0,0,0,0,0,0,0,69
FORMOSA,Formosa,Mariano Boedo,0,0,0,0,0,0,0,31
FORMOSA,Formosa,Mojón de Fierro,0,0,0,0,0,1,0,33
FORMOSA,Formosa,San Hilario,0,0,0,0,0,1,0,30
FORMOSA,Formosa,Villa del Carmen,0,0,0,181,0,2,0,41
FORMOSA,Laishi,Banco Payaguá,0,0,0,0,0,0,0,32
FORMOSA,Laishi,General Lucio Victorio Mansilla,5,0,0,0,0,2,0,167
FORMOSA,Laishi,Herradura,0,0,0,0,0,0,0,131
FORMOSA,Laishi,OTROS,0,0,0,0,0,0,0,132
FORMOSA,Laishi,San Francisco de Laishi,0,0,0,0,0,3,0,240
FORMOSA,Laishi,Tatané,0,0,0,0,0,0,0,61
FORMOSA,Laishi,Villa Escolar,0,0,0,0,0,0,0,102
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,195,0,0,0,0,1,0,254
FORMOSA,Patiño,Bartolomé de las Casas,0,0,0,0,0,1,0,6
FORMOSA,Patiño,Comandante Fontana,0,0,0,0,0,0,0,751
FORMOSA,Patiño,Estanislao del Campo,24,0,0,0,0,0,0,157
FORMOSA,Patiño,Fortín Cabo 1º Lugones,0,0,0,0,0,0,0,145
FORMOSA,Patiño,Fortín Sargento 1º Leyes,0,0,0,0,0,0,0,6
FORMOSA,Patiño,Ibarreta,219,0,0,0,0,3,0,519
FORMOSA,Patiño,Juan G. Bazán,0,0,0,0,0,0,0,11
FORMOSA,Patiño,Las Lomitas,426,0,0,1553,1,4,0,235
FORMOSA,Patiño,OTROS,0,0,0,0,0,0,0,44
FORMOSA,Patiño,Posta Cambio Zalazar,0,0,0,0,0,0,0,58
FORMOSA,Patiño,Pozo del Tigre,23,0,0,200,0,0,0,190
FORMOSA,Patiño,San Martín II,0,0,0,1,0,0,0,369
FORMOSA,Patiño,Subteniente Perín,0,0,0,0,0,1,0,71
FORMOSA,Patiño,Villa General Güemes,0,0,0,2,0,0,0,447
FORMOSA,Patiño,Villa General Manuel Belgrano,0,0,0,1,0,0,0,451
FORMOSA,Patiño,San Martín I,0,0,0,0,0,0,0,5
FORMOSA,Pilagás,Buena Vista,0,0,0,3,0,0,0,315
FORMOSA,Pilagás,El Espinillo,0,0,0,0,0,1,0,300
FORMOSA,Pilagás,Misión Tacaagle,0,0,0,0,0,0,0,149
FORMOSA,Pilagás,Tres Lagunas,10,0,0,0,0,1,0,97
FORMOSA,Pilagás,Laguna Gallo,0,0,0,0,0,0,0,5
FORMOSA,Pilcomayo,Clorinda,873,18,0,2919,15,1,0,88
FORMOSA,Pilcomayo,Laguna Blanca,24,0,0,0,0,0,0,41
FORMOSA,Pilcomayo,Laguna Naick-Neck,97,0,0,0,0,2,0,352
FORMOSA,Pilcomayo,Palma Sola,0,0,0,0,0,0,0,18
FORMOSA,Pilcomayo,Riacho He-He,0,0,0,1,0,0,0,414
FORMOSA,Pilcomayo,Siete Palmas,18,0,0,1,0,0,0,82
FORMOSA,Pilcomayo,Puerto Pilcomayo,0,0,0,0,0,0,0,3
FORMOSA,Pilcomayo,Riacho Negro,0,0,0,0,0,0,0,3
FORMOSA,Pirané,Colonia Campo Villafañe,0,0,0,52,0,0,0,145
FORMOSA,Pirané,El Colorado,1341,0,0,160,2,5,0,869
FORMOSA,Pirané,Palo Santo,0,173,0,0,0,1,0,292
FORMOSA,Pirané,Pirané,0,0,0,957,100,4,0,466
FORMOSA,Pirané,Villa Kilómetro 213,0,0,0,0,0,0,0,433
FORMOSA,Ramón Lista,El Potrillo,0,0,0,0,0,0,0,22
FORMOSA,Ramón Lista,El Quebracho,0,0,0,0,0,0,0,12
FORMOSA,Ramón Lista,General Mosconi,0,0,0,8,0,3,0,37
FORMOSA,Ramón Lista,OTROS,0,0,0,0,0,8,0,0
JUJUY,Cochinoca,Abra Pampa,0,0,0,0,0,3,0,221
JUJUY,Cochinoca,Puesto del Marquéz,0,0,0,5,0,0,0,0
JUJUY,Doctor Manuel Belgrano,Guerrero,47,94,0,3,0,0,0,0
JUJUY,Doctor Manuel Belgrano,Lozano (Ap. Chañi),0,0,0,0,0,0,0,111
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),3777,38216,0,42753,36,5,0,141
JUJUY,Doctor Manuel Belgrano,Yala,0,0,0,0,0,0,0,3
JUJUY,Doctor Manuel Belgrano,La Almona,0,5,0,69,0,0,0,0
JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,0,0,0,5,0,0,0,8
JUJUY,Doctor Manuel Belgrano,León,0,504,0,0,0,0,0,0
JUJUY,El Carmen,El Carmen,249,359,0,510,0,2,0,1
JUJUY,El Carmen,Manantiales,0,0,0,0,0,2,0,0
JUJUY,El Carmen,Monterrico,0,1043,0,0,0,1,0,10
JUJUY,El Carmen,Pampa Blanca,54,261,0,0,0,2,0,1
JUJUY,El Carmen,Perico,0,1380,0,575,0,1,0,10
JUJUY,El Carmen,Puesto Viejo,0,87,0,0,0,1,0,0
JUJUY,El Carmen,Aguas Calientes,0,0,0,0,0,0,0,28
JUJUY,Humahuaca,El Aguilar,0,0,0,0,0,1,0,0
JUJUY,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),0,0,0,5,0,0,0,0
JUJUY,Humahuaca,Humahuaca,326,0,0,0,0,6,0,330
JUJUY,Humahuaca,Tres Cruces,0,0,0,5,0,0,0,0
JUJUY,Humahuaca,Uquía (Est. Senador Pérez),4,0,0,5,0,0,0,0
JUJUY,Ledesma,Caimancito,169,0,0,0,0,1,0,37
JUJUY,Ledesma,Calilegua,0,500,0,0,0,1,0,144
JUJUY,Ledesma,Chalicán,0,0,0,0,0,0,0,78
JUJUY,Ledesma,Fraile Pintado,509,23,0,0,0,1,0,121
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),60,6065,0,1000,0,3,0,787
JUJUY,Ledesma,Yuto,0,0,0,0,0,1,0,176
JUJUY,OTROS,OTROS,0,0,0,0,1085,0,0,0
JUJUY,Palpalá,Carahunco,1,0,0,0,0,0,0,0
JUJUY,Palpalá,Centro Forestal,15,0,0,0,0,0,0,0
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),1931,1039,0,3431,0,3,0,1
JUJUY,Palpalá,Rio Blanco,0,53,0,12,0,0,0,0
JUJUY,Rinconada,Liviara,0,0,0,0,0,5,0,0
JUJUY,Rinconada,Loma Blanca,0,0,0,0,0,2,0,0
JUJUY,Rinconada,Nuevo Pirquitas,0,0,0,5,0,1,0,0
JUJUY,Rinconada,Coyaguaima,0,0,0,5,0,0,0,0
JUJUY,Rinconada,Orosmayo,0,0,0,5,0,0,0,0
JUJUY,Rinconada,Rinconada,0,0,0,0,0,2,0,0
JUJUY,Rinconada,Lagunillas de Farallón,0,0,0,9,0,0,0,0
JUJUY,San Antonio,Loteo Navea,0,0,0,80,0,0,0,0
JUJUY,San Antonio,San Antonio,1,130,0,0,0,1,0,0
JUJUY,San Antonio,El Ceibal,0,0,0,1,0,0,0,0
JUJUY,San Antonio,Los Alisos,1,0,0,0,0,0,0,0
JUJUY,San Pedro,La Esperanza,0,0,0,0,0,1,0,15
JUJUY,San Pedro,La Mendieta,0,0,0,0,0,1,0,240
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),2539,1334,0,1884,0,1,0,75
JUJUY,San Pedro,San Lucas,0,0,0,0,0,0,0,10
JUJUY,San Pedro,Don Emilio,0,0,0,0,0,0,0,37
JUJUY,San Pedro,Rosario de Río Grande,0,0,0,0,0,0,0,54
JUJUY,SANTA BARBARA,El Fuerte,0,0,0,0,0,5,0,0
JUJUY,SANTA BARBARA,El Piquete,62,0,0,0,0,0,0,29
JUJUY,SANTA BARBARA,El Talar,0,0,0,0,0,1,0,141
JUJUY,SANTA BARBARA,OTROS,0,0,0,0,0,3,0,0
JUJUY,SANTA BARBARA,Palma Sola,0,0,0,0,0,1,0,116
JUJUY,SANTA BARBARA,Santa Clara,78,0,0,1,0,1,0,87
JUJUY,SANTA BARBARA,Vinalito,0,0,0,0,0,0,0,30
JUJUY,Santa Catalina,Casira,0,0,0,5,0,0,0,0
JUJUY,Santa Catalina,Ciénega,0,0,0,5,0,0,0,0
JUJUY,Santa Catalina,Cieneguillas,0,0,0,5,0,0,0,0
JUJUY,Santa Catalina,Cusi Cusi,0,0,0,5,0,0,0,0
JUJUY,Santa Catalina,Misarrumi,0,0,0,0,0,5,0,0
JUJUY,Santa Catalina,Oratorio,0,0,0,5,0,0,0,0
JUJUY,Santa Catalina,Paicone,0,0,0,5,0,0,0,0
JUJUY,Santa Catalina,Santa Catalina,0,0,0,5,0,1,0,0
JUJUY,Susques,El Toro,0,0,0,20,0,0,0,0
JUJUY,Susques,Huáncar,0,0,0,27,0,0,0,0
JUJUY,Susques,Olacapato,0,0,0,8,0,0,0,1
JUJUY,Susques,Olaroz Chico,0,0,0,30,0,0,0,6
JUJUY,Susques,Pastos Chicos,0,0,0,22,0,0,0,0
JUJUY,Susques,Puesto Sey,0,0,0,20,0,0,0,0
JUJUY,Susques,San Juan de Quillaqués,0,0,0,12,0,5,0,0
JUJUY,Susques,Susques,0,0,0,275,0,10,0,57
JUJUY,Susques,Coranzuli,0,0,0,60,0,0,0,0
JUJUY,Susques,Catua,0,0,0,70,0,1,0,0
JUJUY,Susques,Jama,0,0,0,11,0,0,0,0
JUJUY,Susques,Mina Providencia,0,0,0,5,0,0,0,0
JUJUY,Tilcara,Huacalera,0,0,0,5,0,0,0,0
JUJUY,Tilcara,Maimará,0,0,0,5,0,2,0,77
JUJUY,Tilcara,Tilcara,0,0,0,10,0,2,0,375
JUJUY,Tumbaya,Bárcena,0,0,0,0,0,0,0,111
JUJUY,Tumbaya,Purmamarca,71,0,0,0,0,0,0,1
JUJUY,Tumbaya,Volcán,0,0,0,0,0,0,0,93
JUJUY,Tumbaya,El Moreno,0,0,0,0,1,0,0,0
JUJUY,Tumbaya,Tumbaya,0,0,0,0,0,0,0,343
JUJUY,Valle Grande,Santa Ana,0,0,0,0,0,2,0,0
JUJUY,Yavi,Barrios,0,0,0,5,0,0,0,0
JUJUY,Yavi,Cangrejillos,0,0,0,5,0,1,0,0
JUJUY,Yavi,La Intermedia,0,0,0,5,0,0,0,0
JUJUY,Yavi,La Quiaca,660,0,0,76,5,1,0,0
JUJUY,Yavi,Pumahuasi,0,0,0,5,0,0,0,0
JUJUY,Yavi,Yavi Chico,0,0,0,5,0,0,0,0
LA PAMPA,Atreucó,Doblas,0,319,0,72,0,1,0,34
LA PAMPA,Atreucó,Macachín,0,0,0,1087,0,1,0,613
LA PAMPA,Atreucó,Miguel Riglos,0,0,0,3,0,1,0,110
LA PAMPA,Atreucó,Rolón,0,0,0,0,0,1,0,82
LA PAMPA,Atreucó,Tomas M. Anchorena,0,0,1,0,0,1,0,5
LA PAMPA,Caleu Caleu,La Adela,0,371,0,0,0,1,0,584
LA PAMPA,Caleu Caleu,Anzoategui,0,0,0,0,1,2,0,0
LA PAMPA,Capital,Anguil,0,138,0,298,65,1,0,367
LA PAMPA,Capital,Santa Rosa,1492,45819,64,4094,1,3,0,556
LA PAMPA,Catriló,Catriló,0,541,1,704,327,2,0,0
LA PAMPA,Catriló,La Gloria,0,0,0,0,24,0,0,0
LA PAMPA,Catriló,Lonquimay,0,278,0,1,71,1,0,0
LA PAMPA,Catriló,Uriburu,0,90,0,1,94,1,0,115
LA PAMPA,Chalileo,Santa Isabel,0,0,2,0,0,1,0,819
LA PAMPA,Chapaleufú,Bernardo Larroude,0,0,1,110,0,1,0,463
LA PAMPA,Chapaleufú,Ceballos,0,0,0,1,0,1,0,91
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),0,0,0,0,0,1,0,251
LA PAMPA,Chapaleufú,Intendente Alvear,67,613,1,606,1,1,0,297
LA PAMPA,Chapaleufú,Sarah,0,0,0,0,0,2,0,16
LA PAMPA,Chapaleufú,Vértiz,0,0,0,0,0,0,0,107
LA PAMPA,Chical Co,La Humada,0,0,0,0,0,1,0,224
LA PAMPA,Conhelo,Conhelo,0,0,0,0,0,0,0,46
LA PAMPA,Conhelo,Eduardo Castex,1257,1341,0,729,0,1,0,108
LA PAMPA,Conhelo,Mauricio Mayer,0,0,0,0,0,1,0,30
LA PAMPA,Conhelo,Monte Nievas,0,0,0,0,0,1,0,45
LA PAMPA,Conhelo,Rucanelo,0,0,0,1,0,0,0,26
LA PAMPA,Conhelo,Winifreda,0,192,1,693,2,0,0,195
LA PAMPA,Curacó,Gobernador Duval,0,0,0,0,0,1,0,105
LA PAMPA,Curacó,Puelches,0,0,0,0,0,1,0,100
LA PAMPA,Guatraché,Alpachiri,631,0,0,2,0,1,0,0
LA PAMPA,Guatraché,General Manuel J. Campos,0,0,0,2,0,1,0,0
LA PAMPA,Guatraché,Guatraché,0,239,0,2,0,1,0,270
LA PAMPA,Guatraché,Santa Teresa,0,0,0,2,0,0,0,0
LA PAMPA,Guatraché,Perú,0,0,0,1,0,0,0,44
LA PAMPA,Hucal,Abramo,0,0,0,1,0,0,0,69
LA PAMPA,Hucal,Bernasconi,37,0,0,1,0,1,0,684
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),0,0,0,2,0,0,0,826
LA PAMPA,Hucal,Jacinto Arauz,631,0,0,2,0,2,0,76
LA PAMPA,Limay Mahuida,La Reforma,0,0,0,0,0,1,0,67
LA PAMPA,Limay Mahuida,Limay Mahuida,0,0,0,0,0,1,0,23
LA PAMPA,Loventué,Carro Quemado,0,0,0,1,0,1,0,50
LA PAMPA,Loventué,Luan Toro,0,0,0,0,0,1,0,67
LA PAMPA,Loventué,Telén,0,0,0,1,0,1,0,198
LA PAMPA,Loventué,Victorica,0,0,0,2,0,1,0,482
LA PAMPA,Loventué,Loventué,0,0,0,1,0,0,0,0
LA PAMPA,Maracó,Agustoni,0,0,0,0,0,0,0,29
LA PAMPA,Maracó,Dorila,0,0,0,1,0,0,0,53
LA PAMPA,Maracó,General Pico,2091,1,85,17423,0,1,0,3015
LA PAMPA,Maracó,Speluzzi,0,0,0,1,0,0,0,41
LA PAMPA,OTROS,OTROS,0,1,0,0,0,0,0,0
LA PAMPA,Puelén,25 de Mayo,0,0,0,1026,0,0,0,1215
LA PAMPA,Puelén,Puelén,0,0,1,0,0,1,0,129
LA PAMPA,Puelén,Casa De Piedra,0,0,0,0,0,0,0,80
LA PAMPA,Quemú Quemú,Colonia Barón,0,0,2,550,0,1,0,90
LA PAMPA,Quemú Quemú,Miguel Cané,0,0,0,133,105,1,0,0
LA PAMPA,Quemú Quemú,Quemú Quemú,0,0,1,1098,113,1,0,143
LA PAMPA,Quemú Quemú,Relmo,0,0,0,0,26,0,0,0
LA PAMPA,Quemú Quemú,Villa Mirasol,0,0,0,0,0,0,0,169
LA PAMPA,Rancul,Caleufú,0,350,0,2,0,2,0,0
LA PAMPA,Rancul,La Maruja,0,150,0,0,0,1,0,0
LA PAMPA,Rancul,Parera,0,0,0,508,1,1,0,228
LA PAMPA,Rancul,Quetrequén,0,0,0,1,0,1,0,155
LA PAMPA,Rancul,Rancul,0,0,0,201,18,2,0,652
LA PAMPA,Rancul,Pichi Huinca,0,0,0,1,0,0,0,0
LA PAMPA,Realicó,Adolfo Van Praet,0,6,0,0,0,1,0,57
LA PAMPA,Realicó,Alta Italia,0,0,0,0,0,1,0,463
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),0,0,0,2,0,0,0,113
LA PAMPA,Realicó,Embajador Martini,13,0,0,7,0,1,0,531
LA PAMPA,Realicó,Falucho,0,0,0,0,0,1,0,86
LA PAMPA,Realicó,Ingeniero Luiggi,0,0,0,240,0,2,0,1418
LA PAMPA,Realicó,Ojeda,0,0,0,0,0,0,0,8
LA PAMPA,Realicó,Realicó,133,0,1,2551,0,1,0,750
LA PAMPA,Toay,Toay,219,5644,0,705,0,1,0,259
LA PAMPA,Trenel,Arata,0,0,0,21,0,1,0,229
LA PAMPA,Trenel,Metileo,0,0,0,0,0,1,0,60
LA PAMPA,Trenel,Trenel,67,0,0,1197,0,2,0,123
LA PAMPA,Utracán,Ataliva Roca,0,0,0,2,0,1,0,382
LA PAMPA,Utracán,Chacharramendi,0,0,0,0,0,2,0,104
LA PAMPA,Utracán,Colonia Santa María,0,0,1,1,0,0,0,163
LA PAMPA,Utracán,General Acha,206,2915,0,1462,23,2,0,333
LA PAMPA,Utracán,Quehué,0,0,0,1,0,1,0,298
LA PAMPA,Utracán,Unanué,0,0,0,1,0,0,0,60
LA PAMPA,Lihuel Calel,Cuchillo Co,0,0,0,1,0,1,0,0
LA RIOJA,Arauco,Aimogasta,71,2031,0,4,0,1,0,87
LA RIOJA,Arauco,Estación Mazán,0,0,0,0,0,1,0,14
LA RIOJA,Arauco,Villa Mazán,0,0,0,0,0,0,0,156
LA RIOJA,Arauco,Machigasta,0,0,0,0,0,0,0,3
LA RIOJA,Capital,La Rioja,2207,36512,4,18712,6,3,0,1224
LA RIOJA,Castro Barros,Anillaco,0,453,0,1,0,1,0,0
LA RIOJA,Castro Barros,Los Molinos,0,49,0,0,0,0,0,4
